Close,Volume,SMA_100,RSI_14,Overbought,Oversold,Below_SMA,High_Volume,CA_Close,CA_Change,PA_CA_Ratio,CA_Volatility,Target
12.4399995803833,1445600,12.698699979782104,50.14004584581414,0,0,1,1,67.72000122070312,0.02110979391316503,0.18369756872867882,1.575552130739894,0
12.789999961853027,1873500,12.689799976348876,51.63043266996841,0,0,0,1,68.83000183105469,0.016391030572105336,0.18582013104384723,1.8223927240397746,0
12.859999656677246,777700,12.680299968719483,57.26744073219998,0,0,0,0,68.80999755859375,-0.0002906330368847021,0.186891441812037,1.9379583711160409,0
13.039999961853027,781100,12.674099969863892,50.83612338820308,0,0,0,0,69.62000274658203,0.011771620647109238,0.18730249131770105,2.1636952933679856,0
13.34000015258789,1449400,12.666199970245362,54.76923582539607,0,0,0,1,69.2300033569336,-0.005601829564242378,0.1926910227330639,2.307660583716817,1
13.289999961853027,986400,12.659399967193604,58.169930973956596,0,0,0,0,70.05000305175781,0.01184457106836323,0.1897216185720397,2.478425000850529,1
13.119999885559082,879000,12.646299962997437,56.5079309334257,0,0,0,0,69.95999908447266,-0.001284853152949239,0.18753573549711006,2.4070173437317077,0
13.180000305175781,898300,12.639399967193604,62.16215867905884,0,0,0,0,70.29000091552734,0.004717007366684234,0.1875088936069309,2.01621979272185,1
13.109999656677246,319300,12.629999961853027,67.39924858913966,0,0,0,0,70.91000366210938,0.008820639330011204,0.1848822306835351,1.764269495096526,0
13.149999618530273,382400,12.620799961090087,66.159672516469,0,0,0,0,70.87999725341797,-0.0004231618550520899,0.1855248324807308,1.7518156286888016,0
13.210000038146973,1100400,12.614199962615967,76.27115356483887,1,0,0,1,72.12000274658203,0.017494434836540007,0.1831669375101537,1.799645519188741,1
13.069999694824219,644100,12.61069995880127,76.9230267627567,1,0,0,0,72.1500015258789,0.0004159564358627854,0.18115037306443774,1.7583672268603945,1
12.770000457763672,1082500,12.608499965667725,71.14624416534515,1,0,0,1,71.04000091552734,-0.01538462351873171,0.1797578869846964,1.6135544642158275,1
12.6899995803833,1147600,12.60439995765686,65.82276647319574,0,0,0,1,71.63999938964844,0.008445924357947998,0.17713567401908126,1.3169030739962597,0
13.130000114440918,1511100,12.612499961853027,64.93505528413262,0,0,0,1,73.66000366210938,0.02819659812494102,0.17825141813578896,1.3995642210746306,0
13.15999984741211,859700,12.622899961471557,59.2964672403721,0,0,0,0,73.05999755859375,-0.008145615988127686,0.18012592780415299,1.4311742611220126,0
13.34000015258789,476000,12.642499961853026,61.4285655897581,0,0,0,0,73.08000183105469,0.00027380609265548195,0.18253968002904158,1.3925381761035862,0
14.680000305175781,2461200,12.672499961853028,75.1533556578723,1,0,0,1,73.30000305175781,0.0030104161903514726,0.2002728470939813,1.4056896863729356,0
14.84000015258789,1139300,12.701499967575073,74.03844037706783,1,0,0,1,74.05000305175781,0.010231923175643143,0.2004051254422138,1.3901553728374234,1
14.579999923706055,976200,12.728399963378907,69.3693525988749,0,0,0,0,72.91000366210938,-0.01539499449921189,0.19997255780256415,1.3098380368045888,1
14.40999984741211,651200,12.752699966430663,69.3693525988749,0,0,0,0,72.9800033569336,0.0009600835455807477,0.19745134533579806,1.1766353330949335,0
14.619999885559082,443700,12.777599964141846,70.68963485534717,1,0,0,0,73.47000122070312,0.006714138684990489,0.19899278128022385,1.0620610656801341,0
14.859999656677246,685000,12.802499961853027,73.97259271800725,1,0,0,0,75.2300033569336,0.023955384605798935,0.19752756867758928,1.1799986948051524,0
15.220000267028809,849300,12.831899967193603,76.07052285586146,1,0,0,0,75.16000366210938,-0.0009304757636671157,0.20250132415409525,1.191303840191778,1
14.699999809265137,1025100,12.855699968338012,66.81714477371666,0,0,0,1,73.37000274658203,-0.023815870520370153,0.20035435814327265,1.1559278763492087,1
14.5600004196167,583900,12.87919997215271,66.81715915786492,0,0,0,0,72.19999694824219,-0.015946650600259793,0.20166206416930554,1.1524351548681635,1
14.329999923706055,1003200,12.89959997177124,67.8898918017741,0,0,0,1,72.94000244140625,0.010249383995051264,0.19646283852612867,0.9732786242640972,0
14.479999542236328,738700,12.918599967956544,70.20315409930222,1,0,0,0,74.55999755859375,0.02220996795947272,0.19420600877722682,0.885042747017867,1
14.329999923706055,427100,12.936399965286254,64.49275011776956,0,0,0,0,74.0999984741211,-0.006169515819942961,0.19338731736650216,0.896253104674577,1
14.199999809265137,471000,12.956199960708618,62.26414839709643,0,0,0,0,75.25,0.015519589062886974,0.18870431637711754,0.9816661148224745,1
13.920000076293945,837100,12.974299964904786,56.68202653587706,0,0,0,0,73.12999725341797,-0.028172793974512,0.1903459674168098,0.9791009078439732,1
13.4399995803833,1822100,12.984199962615968,32.18390017114068,0,0,0,1,71.6500015258789,-0.020237874786326326,0.18757849675206484,1.1269664681747507,1
13.289999961853027,1256400,12.988299961090087,27.665705022235457,0,1,0,1,71.80999755859375,0.0022330220419752855,0.18507172276615474,1.2198960880896914,1
12.770000457763672,1597800,12.986899967193603,25.737269596859065,0,1,1,1,66.41999816894531,-0.07505917801000395,0.1922613792213514,2.251378128704137,1
12.710000038146973,866400,12.987399969100952,26.519338908727832,0,1,1,0,67.41999816894531,0.015055706527669743,0.18851973274179348,2.703779521595608,0
13.1899995803833,1168400,12.996799964904785,31.619530468550806,0,0,0,1,70.30000305175781,0.04271736815530014,0.1876244524313324,2.759475973559336,1
13.15999984741211,821200,13.004099960327148,26.90217243419451,0,1,0,0,71.91000366210938,0.022901856905556794,0.1830065244804914,2.637110977454791,1
13.0600004196167,1040100,13.011299962997436,18.421037955142708,0,1,0,1,72.06999969482422,0.002224948193114251,0.18121271642994735,2.4918921933185367,0
13.350000381469727,736500,13.021399965286255,28.84011892536671,0,1,0,0,71.91000366210938,-0.002220008788571315,0.18564872340074134,2.4576618719979635,1
13.239999771118164,517500,13.0285999584198,29.113906477714337,0,1,0,0,71.6500015258789,-0.00361566017229209,0.18478715264909246,2.4557491058674934,0
13.510000228881836,525900,13.030499963760375,37.18750018626458,0,0,0,0,72.38999938964844,0.010327953217171393,0.1866279920006112,2.4403617090028105,0
13.75,507800,13.037699966430663,38.905778688358275,0,0,0,0,73.62000274658203,0.016991343656641567,0.18676989249053888,2.3691423120385884,1
13.510000228881836,608500,13.043099966049194,37.86982398779296,0,0,0,0,73.94999694824219,0.004482398659995557,0.18269101804710844,2.35770590025369,1
13.270000457763672,981300,13.04209997177124,36.6762225412068,0,0,0,1,71.26000213623047,-0.036375861028019485,0.186219478783241,2.121966682223463,0
13.390000343322754,1219800,13.041799974441528,42.04204359008946,0,0,0,1,70.55999755859375,-0.009823246655234374,0.18976758510097574,2.070603874360155,1
13.109999656677246,882000,13.040199966430665,44.72843431010328,0,0,0,0,68.1500015258789,-0.034155273754276405,0.19236976318738938,2.219168199620962,1
12.890000343322754,1232400,13.02879997253418,43.750003725291634,0,0,1,1,69.08999633789062,0.01379302701342966,0.18656825915024525,2.2576261959314485,1
12.770000457763672,961800,13.018299980163574,50.0,0,0,1,1,68.27999877929688,-0.011723803756369944,0.1870240287667582,2.0250568873632626,0
12.880000114440918,880600,13.008399982452392,52.982459075638126,0,0,1,0,66.4800033569336,-0.026361972093488895,0.19374247085022392,2.1602812041138733,0
13.140000343322754,569600,13.008899984359742,49.049443859024414,0,0,0,0,68.29000091552734,0.027226195354952187,0.1924147044257971,2.2625838842002386,0
13.3100004196167,427800,13.008299989700317,52.70759204077733,0,0,0,0,69.25,0.014057681528810484,0.19220217209667406,2.2636170613786946,0
13.529999732971191,1309000,13.009999990463257,58.131477726915136,0,0,0,1,69.08999633789062,-0.0023105221965252776,0.19583153058574845,2.244293967932026,1
13.380000114440918,1283100,13.017199993133545,50.545449879542225,0,0,0,1,68.44000244140625,-0.009407930683705934,0.19549970244289488,2.242466377466505,1
13.010000228881836,928400,13.018399991989135,46.17940746692554,0,0,1,1,67.29000091552734,-0.016803060854117646,0.19334225070498287,2.302969831272308,0
13.130000114440918,1289200,13.022699995040893,43.35663612794585,0,0,0,1,66.58999633789062,-0.010402802319998017,0.1971767657989493,2.308222607707981,0
13.220000267028809,1753100,13.026099996566773,40.22140039603905,0,0,0,1,65.45999908447266,-0.016969474629254244,0.20195539947914676,2.161780808605185,1
12.960000038146973,1963900,13.027199993133545,39.926731225444186,0,0,1,1,63.689998626708984,-0.027039420753421917,0.20348563849202567,1.9870415972264264,0
13.079999923706055,823400,13.030899991989136,46.3601412169475,0,0,0,0,62.31999969482422,-0.02151042489283783,0.2098844670356044,2.272784215968377,0
13.609999656677246,698000,13.038799991607666,53.64237448597877,0,0,0,0,65.63999938964844,0.053273422835076634,0.20734308015167566,2.1140434924528306,0
13.859999656677246,654900,13.049099988937378,62.54181498067133,0,0,0,0,67.54000091552734,0.028945788292900954,0.20521171848901673,2.094812006066473,0
13.899999618530273,768800,13.06189998626709,67.97152686732755,0,0,0,0,68.36000061035156,0.012140948826012021,0.20333527636616322,2.04625701510478,1
13.579999923706055,443300,13.071699981689454,63.455148133268615,0,0,0,0,67.41999816894531,-0.013750767013069765,0.20142391412800384,2.014583301093799,0
13.9399995803833,712200,13.083699979782104,66.25766889112779,0,0,0,0,68.73999786376953,0.01957875601711656,0.20279313371498753,2.072612236948184,1
13.850000381469727,536500,13.096299982070922,61.488683826441,0,0,0,0,69.20999908447266,0.006837376131936912,0.20011559836266254,2.1301524997184313,0
13.960000038146973,650500,13.11189998626709,60.72607738555739,0,0,0,0,68.5,-0.010258620052950529,0.20379562096509515,2.0800683163462232,1
13.789999961853027,626800,13.12529998779297,54.36242340997084,0,0,0,0,68.58999633789062,0.001313815151688047,0.20104972585083272,2.0458166445701322,0
14.069999694824219,560900,13.14189998626709,61.093248870232436,0,0,0,0,69.98999786376953,0.020411161986103155,0.20102872013512801,2.168855262051016,1
13.829999923706055,594400,13.152599983215332,63.75839506085919,0,0,0,0,69.29000091552734,-0.010001385478031866,0.19959589751731266,2.2470932928843967,1
13.6899995803833,708800,13.161499977111816,59.333330366344676,0,0,0,0,68.3499984741211,-0.013566206220032018,0.2002926098610482,2.257226583110935,1
13.479999542236328,997900,13.167799968719482,54.16665775143625,0,0,0,1,69.30000305175781,0.013899116296197223,0.1945165793170804,2.2412801262363327,1
13.329999923706055,868400,13.172299966812133,56.14618287560623,0,0,0,0,68.13999938964844,-0.01673886884597986,0.19562665161653686,1.9324977786106965,1
13.260000228881836,1126800,13.180499973297119,53.04054859522995,0,0,0,1,69.72000122070312,0.02318758211340266,0.1901893286691801,1.1086567121694484,0
13.470000267028809,1032500,13.190099973678588,47.348493879500246,0,0,0,1,70.44999694824219,0.010470391777937849,0.1911994442670151,0.8811342525818608,1
13.279999732971191,1047000,13.198899974822998,38.75968275888581,0,0,0,1,70.45999908447266,0.00014197497038659357,0.1884757295435867,0.8980871409124102,0
13.670000076293945,1136300,13.212399978637695,46.075090989693145,0,0,0,1,72.61000061035156,0.030513788728570912,0.18826607849473614,1.2860764920980936,0
13.670000076293945,917800,13.225699977874756,51.72414171095834,0,0,0,1,72.61000061035156,0.0,0.18826607849473614,1.429819448787303,1
13.329999923706055,1076200,13.23589997291565,38.22394120945824,0,0,0,1,71.97000122070312,-0.008814204438351125,0.18521605802084304,1.518836993659094,1
13.079999923706055,1209800,13.24009997367859,35.99999167702414,0,0,1,1,70.29000091552734,-0.023343063452561208,0.18608621071956438,1.5061645770257546,0
13.140000343322754,668500,13.246399974822998,34.81482475709569,0,0,1,0,70.55999755859375,0.0038411813849723586,0.18622450107865887,1.4457348455617367,0
13.329999923706055,743100,13.261399974822998,41.54411777596159,0,0,0,0,72.2300033569336,0.023667883448451832,0.18454934656431762,1.4675657983257149,0
13.5,523900,13.279099979400634,39.08046816993961,0,0,0,0,73.30000305175781,0.01481378437069547,0.18417461713645195,1.6474483479935131,1
13.239999771118164,349600,13.295299978256226,38.78327161648819,0,0,1,0,73.9800033569336,0.009276947842630001,0.17896727721745373,1.8151221112993399,0
13.960000038146973,2133600,13.316099977493286,54.205613307466294,0,0,0,1,75.44999694824219,0.019870147669719174,0.18502320213310464,2.000775988471857,0
14.0600004196167,1261100,13.33599998474121,59.354848831918666,0,0,0,1,75.29000091552734,-0.0021205571794071787,0.18674459087235323,2.129313917894861,0
14.100000381469727,484500,13.354599990844726,62.87625460729691,0,0,0,0,74.83000183105469,-0.006109696890411187,0.18842710189182318,1.9563017842400108,0
14.350000381469727,1197900,13.371199998855591,67.19242067059207,0,0,0,1,75.02999877929688,0.002672683995033509,0.19125683877149113,1.9086688898701256,0
14.630000114440918,867200,13.393199996948242,67.90122293950529,0,0,0,0,75.87999725341797,0.01132878166000495,0.1928044365058787,1.9478907784518242,0
14.920000076293945,1104400,13.415699996948241,74.55089521150005,1,0,0,1,77.62000274658203,0.022931016817949068,0.19221849454300308,2.1124118098170244,1
14.880000114440918,597100,13.440900001525879,70.23410944542417,1,0,0,0,78.93000030517578,0.01687706148208612,0.18852147542155728,2.503180807740117,1
14.819999694824219,950500,13.459200000762939,68.85244568904976,0,0,0,0,77.43000030517578,-0.01900418084632438,0.19139867796073862,2.605818034356921,0
15.170000076293945,731400,13.480600004196168,80.06534847742535,1,0,0,0,78.30000305175781,0.011235990483702496,0.1937420112784525,2.683864821238066,0
15.489999771118164,619600,13.507600002288818,88.49838698079611,1,0,0,0,79.3499984741211,0.013409902700376897,0.19521109095191608,2.5668738370347146,0
15.640000343322754,482200,13.536900005340577,88.81986105977462,1,0,0,0,80.5199966430664,0.014744778720152008,0.1942374688701275,2.4445680628507724,1
15.619999885559082,468000,13.568500003814698,87.54095715691435,1,0,0,0,80.63999938964844,0.0014903471384131173,0.19370039684830628,2.4015646515002973,1
15.539999961853027,562300,13.602300004959107,84.45943616620599,1,0,0,0,80.44000244140625,-0.0024801209047115025,0.19318746255932465,2.336317003691277,1
15.479999542236328,366200,13.63409999847412,90.57967458998947,1,0,0,0,81.30999755859375,0.01081545363976355,0.19038248684212886,2.3307078633122558,0
15.6899995803833,623100,13.671299991607667,88.44440168219529,1,0,0,0,82.27999877929688,0.01192966732048073,0.19069032342310005,2.4816030848508706,1
15.449999809265137,460000,13.707699985504151,79.07946935834113,1,0,0,0,82.44000244140625,0.0019446240214291421,0.18740901685892167,2.5237511976691835,0
15.640000343322754,478500,13.747099990844726,80.31493757004714,1,0,0,0,82.95999908447266,0.006307576754816191,0.1885245963601366,2.4421631906468484,1
15.550000190734863,644000,13.783199996948243,75.21005861085033,1,0,0,0,83.87000274658203,0.010969186019189614,0.1854059816340535,2.3354147238940066,1
15.3100004196167,832100,13.811900005340576,64.52990825987195,0,0,0,1,82.5,-0.016334836076273618,0.18557576263952658,2.06036416755448,0
15.319999694824219,719900,13.837200002670288,59.70872213282174,0,0,0,0,83.76000213623047,0.015272753166429842,0.18290352557630254,2.027352342467812,1
15.300000190734863,1079100,13.861600008010864,60.29411489713412,0,0,0,1,83.76000213623047,0.0,0.1826647540436271,2.049290816381752,0
15.380000114440918,736000,13.885000009536743,63.59224042587567,0,0,0,1,84.6500015258789,0.010625589385741652,0.18168930697446126,1.8752253770098912,1
15.220000267028809,673500,13.903800010681152,51.336903577400875,0,0,0,0,82.66000366210938,-0.023508539018291197,0.18412774728879244,1.5655373391594665,0
15.25,468800,13.923400011062622,42.4050701674966,0,0,0,0,82.80999755859375,0.001814588553582741,0.18415650824488933,1.3326724742448495,1
15.149999618530273,1102300,13.943700008392334,33.986901623802225,0,0,0,1,83.56999969482422,0.009177661618607225,0.18128514624914754,1.2348313704325233,0
15.199999809265137,408200,13.963900003433228,36.53845448465501,0,0,0,0,84.05000305175781,0.005743728116386793,0.18084472641954055,1.1315035297227947,1
14.979999542236328,558700,13.982600002288818,33.529397575086435,0,0,0,0,83.91000366210938,-0.0016656678710912365,0.178524596432779,0.8997573435279357,1
14.970000267028809,785500,14.000800008773803,34.5454640033893,0,0,0,1,80.86000061035156,-0.036348503380355335,0.185134802772448,0.9764925580409047,1
14.869999885559082,698500,14.017400007247925,23.376616138409204,0,1,0,1,78.80999755859375,-0.025352498593666506,0.18868164375486374,1.5090684509594157,0
14.890000343322754,601300,14.03560001373291,28.787894113227168,0,1,0,0,81.2699966430664,0.031214302254529258,0.1832164508002467,1.5677996929615787,0
15.119999885559082,721900,14.059100008010864,30.88231787958729,0,0,0,1,81.93000030517578,0.008121123284993814,0.18454778258750265,1.5846568058467332,0
15.1899995803833,831500,14.084100008010864,36.567123814132906,0,0,0,1,84.1500015258789,0.02709631651939448,0.18051098399453702,1.6016429353755641,1
14.75,655600,14.100300006866455,31.818145224965235,0,0,0,0,81.33999633789062,-0.03339281208597611,0.18133760342100766,1.645725561728583,0
14.789999961853027,732500,14.116600008010865,33.12101407855246,0,0,0,1,81.58999633789062,0.00307351870242889,0.18127222237871077,1.6384283671460111,1
14.609999656677246,420300,14.129300003051759,30.057782756240783,0,0,0,0,80.79000091552734,-0.009805067511588605,0.18083920645260076,1.658474450681652,1
14.539999961853027,666900,14.12789999961853,25.58138116492472,0,1,0,0,80.87999725341797,0.0011139539159645828,0.1797725080837691,1.5526158346428849,1
14.239999771118164,722300,14.121899995803833,23.65589578491256,0,1,0,1,80.76000213623047,-0.0014836192045299956,0.176324905803421,1.5774961642040255,1
13.899999618530273,993000,14.115099992752075,18.894001520605087,0,1,1,1,78.36000061035156,-0.02971770012871533,0.17738641537121408,1.8126848614330398,0
13.930000305175781,1124500,14.110299997329712,20.952402577644975,0,1,1,1,79.01000213623047,0.00829506790219492,0.17630679568131585,1.8391676632862428,1
13.529999732971191,1068200,14.099399995803832,15.918376403068578,0,1,1,1,76.0999984741211,-0.03683082626794387,0.1777923784820356,2.119134770053756,1
13.369999885559082,693200,14.084499998092651,16.318003652691814,0,1,1,0,76.75,0.008541413126308406,0.17420195288360996,2.147899555452937,0
13.529999732971191,711000,14.067599992752076,21.6535430114471,0,1,1,0,78.5,0.0228013029315961,0.17235668447449204,2.1832276960381054,1
13.479999542236328,269200,14.055399990081787,22.08835464418192,0,1,1,0,78.38999938964844,-0.001401281660529441,0.17196070475153982,2.2038790428495822,1
12.8100004196167,888600,14.037899990081787,16.878975668544058,0,1,1,1,68.1500015258789,-0.1306288805140844,0.18796772018959712,3.81614946808884,1
12.789999961853027,1123400,14.022499990463256,10.238913293111949,0,1,1,1,69.94999694824219,0.026412257990629184,0.1828448966121933,4.416604539772798,0
12.850000381469727,1775200,14.00619999885559,9.93153469985235,0,1,1,1,66.18000030517578,-0.05389559410354117,0.1941674270213487,5.109492286199775,0
13.050000190734863,1108100,13.99340000152588,18.283600545871536,0,1,1,1,65.56999969482422,-0.009217295369275735,0.19902394768159087,5.755394314053947,0
13.430000305175781,1134000,13.985700006484985,27.48345991617144,0,1,1,1,66.5,0.014183320260853893,0.20195489177678547,5.992598948261551,0
13.449999809265137,718200,13.981000003814698,29.720286715786443,0,1,1,0,66.26000213623047,-0.003608990432624526,0.20298821873838874,6.1149146295801895,0
13.670000076293945,673400,13.983300008773803,35.54818033625719,0,0,1,0,69.48999786376953,0.04874729283736201,0.1967189594842969,5.832848559110492,0
13.930000305175781,602400,13.989700012207031,44.78115591701688,0,0,1,0,72.05000305175781,0.03683990886007793,0.1933379557699068,5.371059842132302,0
14.130000114440918,395100,14.003300008773804,54.06361174211981,0,0,0,0,72.36000061035156,0.004302533594218838,0.19527363174823958,5.07581400376526,1
13.920000076293945,444300,14.015400009155274,49.83388325379711,0,0,1,0,70.94000244140625,-0.019624076243335065,0.1962221538662776,4.633518368086307,0
13.960000038146973,468000,14.02310001373291,58.11321447310746,0,0,1,0,71.66999816894531,0.010290325661350463,0.1947816435447886,4.42161954658585,1
13.5,558600,14.026500015258788,52.2033919126473,0,0,1,0,71.29000091552734,-0.005302040785911788,0.18936737024456898,4.0958173361586105,1
13.100000381469727,497300,14.02690001487732,43.26019736576584,0,0,1,0,70.7300033569336,-0.007855204816974215,0.1852113637477077,3.398618655812551,1
12.989999771118164,743800,14.023300008773804,42.46154198279748,0,0,1,0,70.87000274658203,0.0019793493991784317,0.18329334366946562,2.4175402493678018,0
13.020000457763672,912200,14.02110001564026,54.02298682578281,0,0,1,1,72.37999725341797,0.021306539414643444,0.17988395896699202,2.5079960448439027,0
13.140000343322754,1279000,14.017400016784668,56.45756925045449,0,0,1,1,70.86000061035156,-0.021000230737016623,0.18543607434782947,2.5258254646732095,1
12.84000015258789,776400,14.008300018310546,49.83050463905861,0,0,1,0,68.2300033569336,-0.03711539981321654,0.18818700745969125,2.353594272845023,0
13.0,414300,14.00320001602173,49.14089043006112,0,0,1,0,71.12000274658203,0.04235672354477105,0.18278964420873667,2.00145863842568,0
13.25,371500,14.003000011444092,46.762585238909075,0,0,1,0,72.76000213623047,0.023059608075271854,0.18210554712973512,1.7627884426274816,1
13.130000114440918,545300,14.000400009155273,44.44445180303984,0,0,1,0,73.79000091552734,0.014156112548875166,0.1779373892093102,1.3833996331033198,0
13.470000267028809,425400,14.00400001525879,46.666670905217835,0,0,1,0,75.56999969482422,0.02412249298295266,0.1782453396803297,1.6847810080813939,1
13.420000076293945,361500,14.0093000125885,40.860213951122674,0,0,1,0,75.9800033569336,0.005425481854771652,0.17662542092139882,2.029260367329286,1
13.229999542236328,350100,14.013900003433228,33.812948899896156,0,0,1,0,76.55999755859375,0.00763351113496924,0.1728056421420722,2.363287112327581,1
13.020000457763672,367900,14.015300006866456,33.812960499368444,0,0,1,0,76.98999786376953,0.0056165140920581,0.1691128824176729,2.626247600681972,1
12.890000343322754,558700,14.012800006866454,31.35889578502659,0,0,1,0,75.20999908447266,-0.023119870485598715,0.17138679030073367,2.681871491305361,0
13.390000343322754,454200,14.013600006103516,48.10997205505616,0,0,1,0,76.08000183105469,0.011567647349721266,0.17599894872895722,2.748320262127001,1
13.369999885559082,410500,14.012000007629394,55.33595511928648,0,0,1,0,76.98999786376953,0.011961041151597351,0.17365892005192843,2.795227132148219,1
13.079999923706055,618400,14.009000005722045,51.66051881271462,0,0,1,1,77.8499984741211,0.011170290092400004,0.16801541654973773,2.8517328977599887,1
12.989999771118164,496000,14.00880000114441,49.45847144968112,0,0,1,0,79.45999908447266,0.020680804648785633,0.16347847872077018,3.099723586840771,0
13.359999656677246,615500,14.011099996566772,53.64237218555594,0,0,1,1,78.9000015258789,-0.007047540461187607,0.16932825597730736,3.0545015087749903,1
